,Prediction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1289,1,3,2,2,3,3,1,0,3,2,2,3,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,1,1,0,2,0,0,2,0,3,3,3,3,2,3,2,0,3,3,1,0,2,2,1,0,0,0,2,2,1,3,2,0,1,3
1290,1,1,0,1,2,2,3,2,3,1,3,1,0,3,3,3,3,3,1,1,3,1,1,1,3,3,1,1,3,0,2,3,2,1,0,0,1,1,0,2,0,2,2,3,2,0,1,0,2,3,2,3,0,1,1,1,0,2,0,2,0
1291,1,3,3,3,0,1,3,0,0,3,3,3,0,0,0,2,0,1,1,3,2,3,3,3,1,1,1,0,3,0,2,2,0,2,1,3,1,0,2,3,1,3,2,0,0,3,0,3,3,1,3,3,2,2,0,2,0,0,0,2,0
1292,1,1,0,0,3,1,1,0,3,3,1,3,3,3,3,1,3,1,2,0,3,3,3,1,3,3,3,1,1,0,2,2,0,3,0,3,2,3,2,0,2,2,0,1,2,1,0,2,0,3,2,3,1,3,2,2,3,0,0,3,2
1293,1,1,3,1,1,3,2,0,2,0,1,1,3,3,1,0,3,1,0,1,3,2,3,2,1,1,3,1,1,0,2,2,3,1,3,1,0,0,2,0,2,1,3,2,3,3,1,3,2,1,3,1,1,1,3,1,0,2,3,1,0
1294,1,0,0,1,3,1,3,1,3,3,3,1,3,1,1,0,3,3,3,1,3,3,2,1,1,3,3,3,1,0,2,0,0,2,0,0,1,0,3,2,3,2,0,3,1,0,3,1,1,0,2,2,1,1,2,0,2,3,3,1,3
1295,1,0,3,3,1,3,2,3,1,0,1,2,3,1,3,2,3,1,0,3,2,3,2,3,1,1,1,1,1,0,2,3,0,1,1,3,1,1,0,2,0,2,2,3,0,0,1,3,2,3,2,1,3,1,0,1,2,0,0,1,0
1296,1,3,0,1,1,0,3,2,3,0,1,3,1,3,2,1,1,3,3,0,3,1,3,1,1,1,1,1,1,0,2,0,2,3,3,3,2,0,3,2,1,3,1,1,0,0,2,1,1,1,3,1,3,1,1,1,0,2,0,2,0
1297,1,3,1,1,3,3,2,2,3,0,0,1,3,0,3,2,3,2,3,2,3,1,3,3,2,1,3,0,3,0,2,2,3,2,0,3,2,2,3,2,3,3,3,1,3,3,0,2,0,2,0,2,0,0,2,0,3,1,0,1,3
1298,1,2,2,2,1,1,2,0,3,1,3,1,0,2,1,1,1,1,3,1,1,3,1,2,1,1,1,1,1,0,2,2,1,3,1,1,1,0,1,3,1,1,3,3,2,0,0,2,3,0,3,3,3,1,1,0,1,0,1,3,3
1299,1,3,2,2,2,1,2,2,2,0,1,3,2,0,1,3,0,0,2,2,2,2,1,2,2,2,2,1,1,0,2,2,2,3,1,3,1,0,1,0,1,1,1,3,2,1,0,2,3,2,2,0,3,2,1,0,3,2,2,1,3
1300,1,2,3,2,1,1,3,2,0,0,3,3,3,3,1,3,2,0,1,3,1,3,3,1,1,1,1,3,1,0,2,0,2,1,1,1,1,1,0,0,0,2,0,1,0,1,0,1,2,3,2,0,1,3,1,0,1,1,0,1,1
1301,1,0,2,2,2,1,1,1,1,3,3,0,1,2,3,3,1,1,1,1,3,1,3,3,3,3,1,1,1,0,2,0,2,1,1,2,2,1,3,3,1,1,1,0,2,1,1,1,0,1,1,0,3,1,1,1,1,0,3,1,2
1302,1,2,2,1,1,1,1,3,1,0,1,0,2,2,0,1,0,3,3,3,3,1,3,3,1,1,0,0,1,0,2,2,3,2,2,0,0,0,0,2,2,0,2,2,2,0,2,1,3,0,1,3,1,3,0,0,2,2,1,3,2
1303,1,3,2,0,1,1,0,2,2,3,1,3,3,2,3,3,3,3,3,2,3,3,1,3,0,1,1,1,1,0,2,2,2,0,2,1,2,0,1,0,2,3,2,1,1,1,0,2,2,2,2,3,1,3,2,0,2,3,1,3,1
1304,1,2,0,0,3,3,3,2,3,3,1,0,3,2,0,1,3,0,3,3,3,3,1,3,3,1,3,2,3,0,2,1,1,3,2,0,2,0,1,0,2,1,3,2,1,1,3,3,2,3,2,3,2,1,2,0,1,3,2,0,2
1305,1,1,3,1,0,2,2,1,2,3,1,1,1,1,3,2,1,3,2,3,1,1,1,2,2,1,3,2,1,0,2,3,2,0,1,1,3,2,2,2,0,2,1,1,0,0,1,0,1,1,1,3,1,2,1,3,2,0,2,2,3
1306,1,3,1,1,0,2,1,1,2,2,2,1,3,2,0,2,1,1,1,3,2,2,3,1,3,1,1,2,1,0,2,0,2,1,1,3,1,3,2,1,1,1,1,3,1,1,1,2,0,2,0,1,0,1,1,1,2,1,3,0,1
1307,1,1,3,2,0,2,1,1,0,2,1,1,2,1,2,3,2,1,1,1,0,1,1,1,0,1,1,2,1,0,2,0,1,3,1,1,1,2,2,1,3,2,0,2,3,0,1,1,2,1,1,1,2,2,1,3,2,1,0,2,2
1308,1,2,1,3,1,3,1,0,0,1,3,1,1,3,1,1,0,0,3,3,2,1,2,2,2,3,3,1,1,0,2,2,1,1,0,3,1,1,2,1,2,2,0,0,1,3,1,2,0,2,2,0,2,3,1,2,1,1,0,1,1
1309,1,3,2,3,1,1,1,0,0,1,3,1,3,3,2,2,3,3,3,3,1,1,0,3,3,0,1,0,1,0,2,0,1,0,2,0,2,3,2,1,0,0,2,0,1,2,0,3,2,0,1,3,3,2,1,0,0,0,0,3,2
1310,1,2,1,3,1,3,1,0,1,0,2,1,1,3,3,1,3,1,3,1,1,1,1,0,1,1,1,2,1,0,2,0,0,2,2,0,2,0,0,3,0,0,2,0,0,3,2,0,0,0,0,2,2,3,1,0,3,0,2,0,0
1311,1,3,2,2,2,0,3,3,1,1,1,1,0,2,0,0,2,2,3,3,1,3,2,3,3,3,3,3,1,0,2,2,3,2,2,2,2,1,0,0,2,3,3,1,1,2,3,2,2,2,1,0,3,1,0,3,2,3,3,2,0
1312,1,1,3,1,3,2,2,1,3,3,1,3,3,1,1,3,1,1,3,1,0,0,3,1,3,3,2,0,1,0,2,0,0,0,0,0,2,2,2,3,2,1,0,2,0,1,2,3,1,3,2,2,3,3,1,0,0,0,2,0,2
1313,1,0,1,1,2,3,3,1,0,1,3,2,2,1,3,3,3,3,3,1,3,1,3,3,1,3,0,2,1,0,2,2,3,2,3,1,3,1,1,3,2,1,0,1,1,3,2,1,2,1,1,0,2,1,3,1,1,3,2,1,0
1314,1,1,3,2,0,1,1,3,1,3,1,0,0,3,1,3,1,1,3,3,3,1,1,3,1,1,1,1,0,0,2,2,1,3,2,1,3,2,1,3,1,1,3,2,1,3,2,1,1,1,3,2,3,2,2,2,1,3,2,3,2
1315,1,2,2,3,1,0,2,1,0,1,2,3,1,1,1,1,1,1,3,3,1,1,1,3,1,1,1,2,1,0,2,2,2,0,2,1,2,2,0,1,0,3,2,2,0,1,3,0,1,2,0,1,3,1,2,3,0,1,1,0,2
1316,1,3,3,3,1,3,3,1,3,1,3,3,2,0,3,1,3,1,3,3,3,3,1,3,1,2,2,0,1,0,2,0,2,0,0,3,2,0,0,2,0,0,0,3,3,2,0,3,2,3,3,2,3,2,0,1,0,2,3,0,2
1317,1,3,3,3,1,3,3,1,3,1,3,3,2,0,3,1,3,1,3,3,3,3,1,3,1,2,2,0,1,0,2,0,2,0,0,3,2,0,0,2,0,0,0,3,3,2,0,3,2,3,3,2,3,2,0,1,0,2,3,0,2
1318,1,1,3,2,1,1,3,1,1,1,2,1,3,3,3,2,3,2,3,2,1,1,1,1,2,1,3,1,1,0,2,1,0,2,1,1,3,1,1,1,2,1,2,0,1,2,0,3,2,1,1,1,1,3,1,0,0,1,2,3,3
1319,1,0,0,2,2,0,2,3,2,0,3,3,3,1,3,0,3,3,3,1,1,3,3,3,1,3,3,0,0,0,2,0,2,2,0,2,2,0,0,1,0,0,2,0,0,2,0,3,2,0,2,2,0,0,2,0,0,0,3,1,2
1320,1,1,1,3,1,1,1,2,1,3,3,3,2,3,2,3,2,1,1,1,1,2,1,3,1,1,0,2,1,0,2,1,1,3,1,1,1,2,1,2,0,1,2,0,3,2,1,1,1,1,3,1,0,0,1,2,3,3,0,1,1
1321,1,0,0,2,2,0,2,3,2,0,3,3,3,1,3,0,3,3,3,1,1,3,3,3,1,3,3,0,0,0,2,0,2,2,0,2,2,0,0,1,0,0,2,0,0,2,0,3,2,0,2,2,0,0,2,0,0,0,3,1,2
1322,1,0,3,2,1,3,2,0,1,1,0,1,3,3,1,1,1,3,1,3,3,1,3,1,3,2,0,2,1,0,2,3,2,3,2,0,1,3,3,1,0,1,1,2,0,0,2,0,1,1,0,2,0,1,1,2,1,0,2,2,3
1323,1,0,3,1,1,3,2,3,2,3,3,2,0,1,0,3,3,1,0,3,1,3,2,0,0,3,1,1,3,0,2,0,2,3,3,1,0,0,2,2,0,2,2,1,1,3,3,1,1,0,2,1,3,2,3,3,3,2,0,1,1
1324,1,3,2,2,1,1,3,2,0,1,0,1,3,3,1,0,1,1,3,1,1,3,3,3,0,3,2,2,1,0,2,0,2,0,3,2,0,0,3,2,3,2,0,0,2,2,3,2,1,3,2,2,0,1,3,3,3,2,0,2,1
1325,1,0,3,3,1,1,0,0,0,0,0,3,2,1,3,3,3,1,3,3,3,1,1,1,1,1,3,2,1,0,2,2,3,2,0,2,0,0,2,0,3,2,0,1,0,2,0,2,2,0,0,2,0,0,2,3,0,2,0,2,0
1326,1,3,1,0,0,1,1,0,3,3,0,0,3,2,3,1,3,1,3,3,1,1,3,3,1,1,3,2,1,0,2,1,2,3,3,3,2,3,2,0,2,2,1,0,3,0,3,1,1,3,2,3,1,2,2,2,2,3,2,0,1
1327,1,0,3,2,1,3,2,0,1,1,0,1,3,3,1,1,1,3,1,3,3,1,3,1,3,2,0,2,1,0,2,3,2,3,2,0,1,3,3,1,0,1,1,2,0,0,2,0,1,1,0,2,0,1,1,2,1,0,2,2,3
1328,1,0,3,1,1,3,2,3,2,3,3,2,0,1,0,3,3,1,0,3,1,3,2,0,0,3,1,1,3,0,2,0,2,3,3,1,0,0,2,2,0,2,2,1,1,3,3,1,1,0,2,1,3,2,3,3,3,2,0,1,1
1329,1,3,2,2,1,1,3,2,0,1,0,1,3,3,1,0,1,1,3,1,1,3,3,3,0,3,2,2,1,0,2,0,2,0,3,2,0,0,3,2,3,2,0,0,2,2,3,2,1,3,2,2,0,1,3,3,3,2,0,2,1
1330,1,0,3,3,1,1,0,0,0,0,0,3,2,1,3,3,3,1,3,3,3,1,1,1,1,1,3,2,1,0,2,2,3,2,0,2,0,0,2,0,3,2,0,1,0,2,0,2,2,0,0,2,0,0,2,3,0,2,0,2,0
1331,1,1,1,3,2,2,1,3,1,0,3,1,1,1,0,1,1,3,3,3,1,1,3,3,3,1,1,0,1,0,2,0,2,1,3,1,2,3,1,1,2,1,0,3,2,2,3,2,1,3,2,0,0,3,2,2,1,3,2,0,2
1332,1,3,2,3,2,1,3,2,0,1,1,2,1,1,3,2,1,3,2,0,1,3,2,1,1,3,3,2,1,0,2,2,3,2,0,0,0,3,3,2,1,1,1,3,2,3,2,2,3,1,1,3,3,2,2,3,2,2,3,1,1
1333,1,2,2,1,0,2,2,2,3,1,3,1,1,1,3,0,1,1,3,2,1,1,3,2,3,1,1,3,1,0,2,2,3,0,1,0,3,1,1,1,1,2,0,2,2,2,1,1,3,2,1,0,2,3,2,1,3,1,2,3,2
1334,1,3,2,2,3,1,3,2,2,0,1,1,1,2,2,2,3,1,1,1,2,3,2,3,1,1,3,2,1,0,2,2,1,1,2,1,3,2,1,1,1,0,2,1,0,2,1,0,2,2,0,2,3,1,0,2,1,1,0,1,1
1335,1,3,2,2,1,1,1,3,2,0,1,3,1,0,0,2,1,1,3,1,3,3,2,1,1,3,3,1,1,0,2,3,3,1,1,2,2,0,0,1,3,2,1,0,3,2,1,3,1,0,1,1,0,1,1,0,3,1,3,2,1
1336,1,2,1,2,3,1,1,1,2,1,3,1,0,1,1,1,1,2,1,1,1,2,3,1,1,1,1,1,2,0,2,3,2,1,1,3,1,1,1,1,3,2,1,2,2,1,1,1,1,2,2,2,2,2,1,0,0,0,2,2,1
1337,1,2,2,0,3,3,1,1,1,1,3,2,0,1,3,1,1,0,1,1,3,1,3,3,1,1,3,1,1,0,2,0,1,2,2,1,3,2,1,1,0,1,2,1,1,2,0,1,1,1,3,2,1,1,3,2,1,2,0,1,2
1338,1,2,1,3,2,1,1,3,1,3,1,3,2,3,2,3,1,1,1,3,3,0,1,1,3,1,1,3,1,0,2,2,2,0,1,0,2,1,1,1,3,2,1,1,0,3,1,0,0,2,2,0,0,2,0,1,0,2,1,0,1
1339,1,2,0,3,3,1,1,3,0,1,0,2,1,1,3,3,2,1,1,3,2,1,3,1,3,1,3,0,0,0,2,2,1,0,0,1,3,1,3,0,2,0,1,0,3,1,2,1,2,3,1,1,0,0,1,0,0,1,1,2,3
1340,1,3,3,3,1,1,0,1,1,1,3,1,0,3,2,1,1,1,1,1,3,1,3,1,1,1,3,3,1,0,2,3,3,3,2,3,1,0,2,2,0,0,0,3,1,0,2,3,0,1,0,3,3,2,3,2,3,2,0,3,0
1341,1,2,2,3,2,2,0,3,3,3,0,0,1,0,3,3,3,1,3,3,3,3,3,0,3,3,3,1,1,0,2,0,3,3,3,3,1,1,1,1,0,0,1,0,0,0,0,1,1,1,3,2,2,0,0,0,0,0,3,3,0
1342,1,3,3,0,0,3,2,3,1,3,1,1,1,0,0,0,1,1,3,1,0,1,1,1,0,0,1,1,1,0,2,2,0,2,0,0,0,3,3,1,1,2,2,0,2,3,2,0,1,3,1,3,0,3,1,0,1,1,0,0,1
1343,1,3,0,2,3,1,0,1,1,3,1,1,0,0,1,1,3,0,1,3,1,3,2,2,3,1,3,3,1,0,2,2,3,2,0,0,2,0,0,2,0,0,2,1,3,1,3,0,1,2,0,2,2,0,2,0,3,3,2,0,1
1344,1,0,1,1,1,0,1,3,3,3,3,1,1,3,1,3,3,1,1,0,1,3,1,3,2,2,0,2,1,0,2,1,0,3,1,2,2,3,2,0,2,3,3,3,2,1,3,2,3,2,2,0,1,0,0,2,2,2,1,0,1
1345,1,1,1,1,1,3,2,2,1,3,2,0,3,2,1,1,0,1,3,1,1,3,3,2,1,1,0,2,1,0,2,0,2,1,2,3,3,3,1,3,3,2,0,0,3,1,1,0,2,1,2,2,2,2,0,1,1,1,0,2,1
1346,1,0,3,3,3,3,0,0,0,2,1,0,3,2,3,2,3,1,3,1,1,3,2,3,1,3,3,1,3,0,2,3,0,3,2,3,1,1,0,0,0,0,3,0,1,3,0,0,0,0,3,2,1,2,1,1,2,2,1,0,0
1347,1,3,1,0,0,0,0,2,1,3,0,3,1,3,2,1,2,3,3,3,1,3,3,3,3,2,2,3,0,0,2,0,1,1,0,2,2,0,2,0,0,0,2,3,3,3,1,0,2,0,1,3,0,3,2,0,0,0,3,2,0
1348,1,3,3,0,0,1,3,3,3,3,2,2,0,0,0,0,3,3,3,3,2,3,3,1,3,3,0,0,3,0,2,2,0,0,1,0,2,2,0,2,3,0,1,0,2,1,3,2,3,2,3,0,2,3,0,0,0,2,0,3,2
1349,1,3,3,3,3,3,1,0,0,3,2,0,3,2,0,0,3,1,3,3,3,3,2,3,3,3,3,2,3,0,2,2,3,3,0,1,1,0,3,0,2,0,2,0,3,2,0,0,3,2,0,0,1,1,0,2,3,3,1,0,0
1350,1,3,1,0,2,3,0,0,3,3,0,0,1,1,0,3,1,3,3,1,1,3,2,3,1,3,3,3,1,0,2,3,3,2,3,0,2,0,2,3,0,3,0,0,0,0,3,3,2,1,2,2,0,3,0,3,2,2,2,0,1
1351,1,2,0,2,2,2,0,0,0,2,1,0,2,1,2,3,2,1,1,3,2,3,2,3,1,1,1,1,1,0,2,2,0,2,1,2,3,1,2,2,3,0,1,2,1,0,2,2,1,1,3,2,0,0,2,1,1,1,2,2,2
1352,1,2,2,1,3,0,0,2,2,0,1,0,1,1,3,0,3,3,1,1,3,3,1,1,2,2,1,0,3,0,2,2,2,0,3,2,3,1,0,2,0,1,1,0,2,2,1,2,0,3,1,0,3,2,2,0,2,1,3,2,0
1353,1,0,1,3,2,0,2,3,1,1,1,1,2,3,2,1,3,3,1,1,1,1,1,3,3,3,1,1,3,0,2,2,1,0,0,2,2,0,2,0,0,2,2,0,2,1,1,1,1,3,2,2,0,2,3,1,2,1,0,2,3
1354,1,2,2,2,0,0,1,1,3,2,0,1,2,2,0,2,0,1,1,1,3,2,2,2,1,3,3,1,1,0,2,2,3,2,2,1,1,0,3,1,0,0,0,1,0,1,2,3,2,2,0,2,0,0,2,2,0,1,1,2,2
1355,1,1,2,1,1,1,3,0,0,1,2,1,2,2,1,1,1,1,1,3,1,2,1,1,1,1,3,2,1,0,2,1,1,3,0,0,3,2,2,1,0,1,3,1,2,0,2,3,2,1,1,1,0,3,2,2,0,0,2,3,2
1356,1,3,2,3,3,3,3,1,3,1,3,3,1,3,0,3,3,1,1,1,3,3,2,2,1,3,1,0,1,0,2,2,2,0,1,1,1,2,0,2,3,2,3,0,3,0,2,1,1,1,3,1,1,0,2,0,2,3,2,2,0
1357,1,3,1,0,3,0,0,1,1,3,1,2,3,1,3,0,3,1,1,3,1,1,3,3,3,1,3,2,1,0,2,0,0,3,2,3,1,0,2,1,0,3,1,3,1,0,3,3,0,2,0,3,2,2,3,2,1,3,3,2,2
1358,1,3,2,0,1,1,3,2,0,3,1,3,3,3,2,1,3,1,3,1,1,1,1,1,3,2,2,1,1,0,2,3,3,2,0,2,2,0,2,2,0,2,0,0,1,1,1,2,2,0,1,3,3,1,3,2,2,0,0,1,1
1359,1,0,2,1,0,0,2,1,1,3,1,0,1,0,1,0,1,3,3,1,3,2,1,3,1,1,3,3,1,0,2,2,2,0,3,2,2,2,2,2,3,2,3,1,3,0,1,2,2,3,2,0,1,0,2,1,3,2,1,1,0
1360,1,0,2,0,2,0,0,2,0,2,1,3,1,0,2,0,2,3,2,3,1,3,1,3,2,3,1,1,1,0,2,0,1,0,3,0,1,0,2,3,2,3,0,2,0,1,0,0,2,1,0,3,2,3,2,1,1,0,2,0,1
1361,1,1,1,3,2,3,1,3,1,1,3,3,2,1,1,3,2,1,1,1,1,0,1,1,2,3,2,3,1,0,2,2,0,1,3,0,1,3,1,1,2,1,0,2,1,3,1,1,1,1,2,2,2,2,1,1,2,0,3,3,3
1362,1,0,0,2,0,1,1,0,2,2,3,2,2,1,3,1,1,0,3,2,1,1,3,3,3,1,1,1,1,0,2,2,3,3,1,3,2,2,0,2,0,3,2,0,2,1,0,3,3,2,2,2,2,1,2,1,1,2,2,0,0
1363,1,1,1,1,2,0,0,3,2,0,3,1,3,1,1,0,2,1,0,3,3,1,3,2,3,2,1,1,3,0,2,1,3,2,1,3,2,0,3,1,2,1,1,3,0,1,0,0,2,1,1,0,2,1,1,1,1,3,2,2,1
1364,1,3,2,2,2,0,3,0,2,0,0,0,1,3,1,0,1,3,3,1,1,3,0,1,0,3,3,1,1,0,2,0,3,2,2,0,0,3,2,1,3,1,3,1,3,2,1,0,2,2,1,1,0,0,2,1,1,1,2,1,0
1365,1,0,1,1,0,2,2,0,1,1,1,3,1,3,3,1,1,3,1,3,2,1,1,1,3,2,1,1,1,0,2,2,3,2,0,0,2,3,2,3,1,1,2,2,0,1,2,1,0,1,1,1,3,1,0,3,1,2,0,1,0
1366,1,1,3,3,2,0,2,1,1,1,3,2,1,1,3,3,2,3,2,1,1,3,1,1,3,2,1,0,1,0,2,2,2,0,0,3,2,1,3,2,2,1,0,2,2,0,3,0,0,2,2,0,2,1,2,1,1,0,2,1,3
1367,1,2,2,2,3,1,1,1,0,1,1,0,0,3,1,3,3,2,3,3,3,2,1,3,3,1,3,2,1,0,2,0,2,1,1,3,1,0,2,1,1,3,2,1,1,3,2,2,0,0,2,0,3,2,1,1,2,0,2,0,3
1368,1,1,3,2,1,1,1,3,1,0,3,2,1,1,1,3,1,2,1,2,3,1,3,3,1,1,1,1,1,0,2,2,0,2,3,2,1,0,3,1,1,2,2,2,1,1,3,2,1,0,0,2,1,1,1,2,0,1,1,3,1
1369,1,1,0,1,3,1,1,0,1,1,3,1,1,1,1,3,1,3,2,1,3,3,2,1,3,1,1,3,1,0,2,0,3,2,2,1,3,2,1,1,2,1,0,1,2,1,1,3,1,3,2,1,1,3,1,3,1,1,1,3,2
1370,1,3,2,1,3,3,2,1,1,1,1,3,2,1,3,2,1,1,3,1,3,3,1,1,1,3,1,1,1,0,2,2,3,0,3,2,2,2,0,0,0,0,2,0,1,0,1,0,0,0,2,0,2,2,0,1,0,1,2,1,3
1371,1,0,1,0,1,3,2,1,1,0,3,2,3,3,1,3,2,1,1,1,3,2,3,1,1,3,1,0,1,0,2,2,2,0,2,1,3,1,0,2,1,1,1,2,1,3,2,2,0,1,3,3,0,3,0,0,3,2,1,1,0
1372,1,1,0,0,2,2,3,2,0,2,1,3,1,1,1,1,3,1,1,1,3,1,1,0,0,0,0,1,1,0,2,0,1,3,1,0,2,3,2,3,3,1,3,1,1,0,2,1,0,2,1,2,0,2,1,2,3,2,1,1,1
1373,1,2,2,0,2,1,1,3,2,0,1,2,1,3,2,1,1,1,2,1,3,1,3,1,3,1,1,2,1,0,2,1,3,2,2,1,1,3,3,1,3,2,2,3,1,1,0,0,2,1,0,1,2,3,1,2,2,3,2,0,2
1374,1,2,1,3,2,0,1,1,1,1,1,3,0,1,1,1,1,2,1,1,3,3,2,3,2,3,1,2,1,0,2,0,1,2,2,3,2,0,1,1,0,2,3,2,1,3,3,2,2,3,1,3,3,2,1,1,1,3,3,2,2
1375,1,1,1,0,2,1,3,2,1,1,1,2,1,2,1,1,1,3,1,1,1,1,3,2,1,1,1,2,1,0,2,0,2,2,3,2,0,2,1,3,3,1,1,3,1,0,0,3,3,2,1,3,1,3,1,3,2,2,0,1,0
1376,1,1,0,2,2,1,1,1,1,3,1,0,1,1,0,1,1,3,1,3,2,1,1,3,0,1,1,3,1,0,2,3,2,0,0,2,3,3,1,1,1,3,3,2,3,2,2,2,0,2,2,1,1,1,3,2,2,0,0,2,1
1377,1,1,3,2,3,2,0,3,2,3,1,0,3,1,0,3,1,1,1,0,1,1,1,1,0,3,3,1,1,0,2,2,3,2,2,3,1,1,3,2,1,3,2,2,0,1,3,1,0,0,0,2,0,0,2,0,0,2,1,3,2
1378,1,1,1,1,0,1,3,1,3,2,0,1,3,2,3,2,1,1,1,3,1,3,2,1,1,1,3,2,1,0,2,2,0,2,0,2,3,0,3,2,0,1,1,3,2,1,2,2,1,2,1,3,2,2,2,0,2,0,0,2,3
1379,1,1,1,0,2,0,2,1,1,1,0,0,2,3,2,1,1,1,1,1,3,2,3,1,3,1,3,2,1,0,2,1,3,1,1,0,3,2,2,1,0,2,1,1,1,2,3,1,3,2,1,3,1,1,3,1,1,3,2,2,2
1380,1,2,2,1,1,1,0,2,1,3,2,0,2,2,3,1,3,1,3,1,3,1,3,3,1,3,1,2,1,0,2,3,3,3,1,1,0,3,2,3,2,2,3,0,1,0,1,0,1,3,1,1,1,1,1,2,1,3,2,1,0
1381,1,3,3,3,3,1,1,1,0,3,1,0,3,1,1,3,2,3,0,1,3,3,1,3,3,3,3,1,3,0,2,0,3,2,3,1,0,2,1,1,0,2,2,0,0,2,0,3,2,3,3,1,1,1,1,3,1,2,3,0,0
1382,1,2,1,3,1,0,2,1,3,1,3,3,1,3,3,2,3,3,3,1,0,0,1,3,1,0,1,0,1,0,2,0,3,2,2,0,2,2,0,2,0,1,3,1,3,2,0,2,1,0,2,3,3,1,0,3,0,2,0,3,2
1383,1,3,0,0,3,1,3,3,1,1,3,3,2,3,3,3,2,1,3,3,2,3,1,3,3,3,3,3,1,0,2,2,0,0,2,3,2,0,0,3,0,0,2,0,0,2,0,3,0,0,1,0,2,3,2,3,3,3,1,0,0
1384,1,3,3,3,3,1,1,1,0,3,1,0,3,1,1,3,2,3,0,1,3,3,1,3,3,3,3,1,3,0,2,0,3,2,3,1,0,2,1,1,0,0,2,0,0,2,0,1,2,3,3,1,1,1,3,3,2,2,3,0,0
1385,1,2,1,3,1,0,2,1,3,1,3,3,1,3,3,2,3,3,3,1,0,0,1,3,1,0,1,0,1,0,2,0,3,2,2,0,2,2,0,2,0,1,3,1,3,2,0,2,1,0,2,3,3,1,0,3,0,2,0,3,2
1386,1,1,3,3,2,1,1,3,0,3,0,0,3,1,3,3,1,1,3,3,2,3,1,3,3,3,3,3,1,0,2,2,0,0,2,3,2,0,0,3,0,0,2,0,0,2,0,3,2,0,1,0,2,3,2,3,3,3,1,0,0
1387,1,3,1,1,3,1,3,1,0,1,1,0,1,3,3,3,3,1,3,3,2,2,3,1,3,1,0,1,1,0,2,2,2,3,2,1,3,2,1,1,2,1,1,1,1,0,2,2,3,0,1,0,2,0,1,1,2,0,2,0,3
1388,1,2,0,3,3,1,1,1,1,3,2,0,3,1,3,0,2,1,0,1,1,1,1,1,3,1,3,2,1,0,2,2,1,2,1,3,2,1,2,1,1,1,1,3,1,0,3,1,1,3,2,3,1,3,1,2,2,0,3,3,2
1389,1,3,1,1,3,1,0,3,3,1,1,3,2,1,2,3,1,3,2,1,3,3,1,1,3,1,1,1,1,0,2,1,0,0,0,0,2,1,2,3,2,0,3,1,3,3,2,1,3,2,2,2,3,1,2,2,1,0,1,0,2
1390,1,1,1,1,0,1,0,0,1,0,2,3,2,3,3,3,3,3,2,1,1,3,2,2,1,1,1,2,3,0,2,3,1,3,3,2,0,1,1,1,1,0,0,0,2,0,0,0,1,3,3,1,0,2,3,2,3,2,3,2,2
1391,1,0,3,1,3,1,0,1,3,1,3,1,3,1,1,1,3,2,1,3,3,3,3,0,1,1,1,3,3,0,2,2,2,3,2,0,3,3,1,3,2,2,2,2,2,1,1,1,0,1,3,3,2,3,1,3,2,3,0,0,3
1392,1,1,0,2,0,3,2,2,2,1,3,1,0,1,2,2,1,1,0,3,1,1,1,3,1,1,3,2,1,0,2,2,0,2,1,0,2,1,2,0,1,3,2,2,0,1,1,1,0,2,0,2,1,1,0,3,2,3,2,2,1
1393,1,1,1,3,0,1,0,1,0,3,1,1,0,3,2,3,1,3,1,3,3,3,3,1,3,1,3,2,1,0,2,2,1,1,1,1,0,3,2,2,2,3,1,1,0,1,1,3,2,2,0,2,0,0,0,3,2,1,1,0,3
1394,1,1,1,1,3,1,1,3,3,1,3,2,3,2,3,2,2,2,2,1,0,1,3,1,3,1,1,0,1,0,2,2,2,1,3,3,1,2,0,2,1,3,1,0,3,1,3,0,2,0,3,2,0,2,2,0,2,1,3,1,1
1395,1,2,3,2,2,1,1,3,2,0,1,1,1,2,2,0,1,3,1,1,3,1,3,2,1,3,1,3,1,0,2,1,1,1,3,1,0,2,3,1,3,2,1,0,2,2,2,1,3,1,1,0,3,0,0,3,2,0,1,0,2
1396,1,0,2,2,2,2,2,3,1,1,1,3,2,0,2,1,1,1,3,2,3,1,1,3,1,1,3,2,1,0,2,2,0,3,3,1,1,3,0,1,1,2,2,0,0,2,1,0,2,2,3,2,2,3,1,0,3,3,2,0,3
1397,1,1,2,3,0,2,1,1,0,2,1,3,1,3,1,2,1,3,3,3,1,1,0,1,1,3,1,3,1,0,2,2,2,0,2,1,0,2,0,3,1,0,0,0,1,2,2,2,3,2,0,0,2,2,0,1,3,1,2,2,0
1398,1,3,1,1,1,3,1,1,3,2,0,3,1,1,1,0,3,1,1,1,3,1,1,3,3,3,1,1,1,0,2,2,2,0,2,3,2,2,0,2,2,0,3,2,1,1,3,3,1,3,0,1,0,1,2,3,3,2,2,3,2
